"magnetic field strength:0","magnetic field strength:1","magnetic field strength:2","magnetic flux density:0","magnetic flux density:1","magnetic flux density:2","potential","GeometryIds","magnetic field strength e:0","magnetic field strength e:1","magnetic field strength e:2","magnetic flux density e:0","magnetic flux density e:1","magnetic flux density e:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
3.5814e+05,1.7165e+05,0,-2.567,0.19518,0,2.4838e-05,3,-85590,-1.4651e+05,0,-0.10756,-0.18411,0,1,0.10626,-0.00374,0,0
3.8199e+05,1.7291e+05,0,-2.5807,0.19666,0,-5.1612e-07,3,-85590,-1.4651e+05,0,-0.10756,-0.18411,0,1,0.10648,-0.00352,0,0
4.0584e+05,1.7417e+05,0,-2.5945,0.19814,0,-2.587e-05,3,-85590,-1.4651e+05,0,-0.10756,-0.18411,0,1,0.1067,-0.0033,0,0
4.2969e+05,1.7543e+05,0,-2.6082,0.19961,0,-5.1224e-05,3,-85590,-1.4651e+05,0,-0.10756,-0.18411,0,1,0.10692,-0.00308,0,0
4.5354e+05,1.7669e+05,0,-2.6219,0.20109,0,-7.6578e-05,3,-85590,-1.4651e+05,0,-0.10756,-0.18411,0,1,0.10714,-0.00286,0,0
4.7739e+05,1.7795e+05,0,-2.6356,0.20257,0,-0.00010193,3,-85590,-1.4651e+05,0,-0.10756,-0.18411,0,1,0.10736,-0.00264,0,0
5.0125e+05,1.7921e+05,0,-2.6494,0.20404,0,-0.00012729,3,-85590,-1.4651e+05,0,-0.10756,-0.18411,0,1,0.10758,-0.00242,0,0
5.251e+05,1.8047e+05,0,-2.6631,0.20552,0,-0.00015264,3,-85590,-1.4651e+05,0,-0.10756,-0.18411,0,1,0.1078,-0.0022,0,0
5.4895e+05,1.8173e+05,0,-2.6768,0.207,0,-0.00017799,3,-85590,-1.4651e+05,0,-0.10756,-0.18411,0,1,0.10802,-0.00198,0,0
5.728e+05,1.8299e+05,0,-2.6905,0.20848,0,-0.00020335,3,-85590,-1.4651e+05,0,-0.10756,-0.18411,0,1,0.10824,-0.00176,0,0
5.9665e+05,1.8425e+05,0,-2.7042,0.20995,0,-0.0002287,3,-85590,-1.4651e+05,0,-0.10756,-0.18411,0,1,0.10846,-0.00154,0,0
6.205e+05,1.8551e+05,0,-2.718,0.21143,0,-0.00025406,3,-85590,-1.4651e+05,0,-0.10756,-0.18411,0,1,0.10868,-0.00132,0,0
6.4436e+05,1.8677e+05,0,-2.7317,0.21291,0,-0.00027941,3,-85590,-1.4651e+05,0,-0.10756,-0.18411,0,1,0.1089,-0.0011,0,0
6.6821e+05,1.8803e+05,0,-2.7454,0.21438,0,-0.00030476,3,-85590,-1.4651e+05,0,-0.10756,-0.18411,0,1,0.10912,-0.00088,0,0
6.9206e+05,1.8929e+05,0,-2.7591,0.21586,0,-0.00033012,3,-85590,-1.4651e+05,0,-0.10756,-0.18411,0,1,0.10934,-0.00066,0,0
7.1591e+05,1.9054e+05,0,-2.7729,0.21734,0,-0.00035547,3,-85590,-1.4651e+05,0,-0.10756,-0.18411,0,1,0.10956,-0.00044,0,0
7.3976e+05,1.918e+05,0,-2.7866,0.21881,0,-0.00038082,3,-85590,-1.4651e+05,0,-0.10756,-0.18411,0,1,0.10978,-0.00022,0,0
7.6361e+05,1.9306e+05,0,-2.8003,0.22029,0,-0.00040618,3,86293,1.4702e+05,0,0.10844,0.18475,0,1,0.11,0,0,0
7.8153e+05,1.9292e+05,0,-2.7926,0.22015,0,-0.00038069,3,86293,1.4702e+05,0,0.10844,0.18475,0,1,0.11022,0.00022,0,0
7.9944e+05,1.9277e+05,0,-2.785,0.22,0,-0.0003552,3,86293,1.4702e+05,0,0.10844,0.18475,0,1,0.11044,0.00044,0,0
8.1735e+05,1.9262e+05,0,-2.7773,0.21986,0,-0.00032971,3,86293,1.4702e+05,0,0.10844,0.18475,0,1,0.11066,0.00066,0,0
8.3527e+05,1.9247e+05,0,-2.7696,0.21972,0,-0.00030422,3,86293,1.4702e+05,0,0.10844,0.18475,0,1,0.11088,0.00088,0,0
8.5318e+05,1.9232e+05,0,-2.762,0.21957,0,-0.00027873,3,86293,1.4702e+05,0,0.10844,0.18475,0,1,0.1111,0.0011,0,0
8.7109e+05,1.9218e+05,0,-2.7543,0.21943,0,-0.00025324,3,86293,1.4702e+05,0,0.10844,0.18475,0,1,0.11132,0.00132,0,0
8.89e+05,1.9203e+05,0,-2.7466,0.21929,0,-0.00022775,3,86293,1.4702e+05,0,0.10844,0.18475,0,1,0.11154,0.00154,0,0
9.0692e+05,1.9188e+05,0,-2.7389,0.21915,0,-0.00020227,3,86293,1.4702e+05,0,0.10844,0.18475,0,1,0.11176,0.00176,0,0
9.2483e+05,1.9173e+05,0,-2.7313,0.219,0,-0.00017678,3,86293,1.4702e+05,0,0.10844,0.18475,0,1,0.11198,0.00198,0,0
9.4274e+05,1.9158e+05,0,-2.7236,0.21886,0,-0.00015129,3,86293,1.4702e+05,0,0.10844,0.18475,0,1,0.1122,0.0022,0,0
9.6066e+05,1.9144e+05,0,-2.7159,0.21872,0,-0.0001258,3,86293,1.4702e+05,0,0.10844,0.18475,0,1,0.11242,0.00242,0,0
9.7857e+05,1.9129e+05,0,-2.7082,0.21857,0,-0.00010031,3,86293,1.4702e+05,0,0.10844,0.18475,0,1,0.11264,0.00264,0,0
9.9648e+05,1.9114e+05,0,-2.7006,0.21843,0,-7.482e-05,3,86293,1.4702e+05,0,0.10844,0.18475,0,1,0.11286,0.00286,0,0
1.0144e+06,1.9099e+05,0,-2.6929,0.21829,0,-4.9331e-05,3,86293,1.4702e+05,0,0.10844,0.18475,0,1,0.11308,0.00308,0,0
1.0323e+06,1.9085e+05,0,-2.6852,0.21814,0,-2.3842e-05,3,86293,1.4702e+05,0,0.10844,0.18475,0,1,0.1133,0.0033,0,0
1.0502e+06,1.907e+05,0,-2.6776,0.218,0,1.6473e-06,3,86293,1.4702e+05,0,0.10844,0.18475,0,1,0.11352,0.00352,0,0
1.0681e+06,1.9055e+05,0,-2.6699,0.21786,0,2.7136e-05,3,86293,1.4702e+05,0,0.10844,0.18475,0,1,0.11374,0.00374,0,0
1.0472e+06,1.8524e+05,0,-2.587,0.2118,0,4.0603e-05,3,95654,-3122,0,0.1202,-0.0039232,0,1,0.11396,0.00396,0,0
9.7731e+05,1.7345e+05,0,-2.4095,0.19832,0,3.896e-05,3,95654,-3122,0,0.1202,-0.0039232,0,1,0.11418,0.00418,0,0
9.0747e+05,1.6165e+05,0,-2.232,0.18484,0,3.7316e-05,3,95654,-3122,0,0.1202,-0.0039232,0,1,0.1144,0.0044,0,0
8.3762e+05,1.4986e+05,0,-2.0544,0.17136,0,3.5672e-05,3,95654,-3122,0,0.1202,-0.0039232,0,1,0.11462,0.00462,0,0
7.6777e+05,1.3806e+05,0,-1.8769,0.15787,0,3.4029e-05,3,95654,-3122,0,0.1202,-0.0039232,0,1,0.11484,0.00484,0,0
6.9792e+05,1.2627e+05,0,-1.6994,0.14439,0,3.2385e-05,3,95654,-3122,0,0.1202,-0.0039232,0,1,0.11506,0.00506,0,0
6.2808e+05,1.1447e+05,0,-1.5219,0.13091,0,3.0742e-05,3,95654,-3122,0,0.1202,-0.0039232,0,1,0.11528,0.00528,0,0
5.5823e+05,1.0268e+05,0,-1.3444,0.11742,0,2.9098e-05,3,95654,-3122,0,0.1202,-0.0039232,0,1,0.1155,0.0055,0,0
4.8838e+05,90880,0,-1.1669,0.10394,0,2.7454e-05,3,95654,-3122,0,0.1202,-0.0039232,0,1,0.11572,0.00572,0,0
4.1854e+05,79085,0,-0.98943,0.090459,0,2.5811e-05,3,95654,-3122,0,0.1202,-0.0039232,0,1,0.11594,0.00594,0,0
3.4869e+05,67290,0,-0.81193,0.076976,0,2.4167e-05,3,95654,-3122,0,0.1202,-0.0039232,0,1,0.11616,0.00616,0,0
2.7884e+05,55494,0,-0.63442,0.063493,0,2.2524e-05,3,95654,-3122,0,0.1202,-0.0039232,0,1,0.11638,0.00638,0,0
2.09e+05,43699,0,-0.45692,0.05001,0,2.088e-05,3,95654,-3122,0,0.1202,-0.0039232,0,1,0.1166,0.0066,0,0
1.3915e+05,31904,0,-0.27942,0.036527,0,1.9236e-05,3,95654,-3122,0,0.1202,-0.0039232,0,1,0.11682,0.00682,0,0
69302,20109,0,-0.10192,0.023044,0,1.7593e-05,3,95654,-3122,0,0.1202,-0.0039232,0,1,0.11704,0.00704,0,0
-544.7,8313.8,0,0.075587,0.0095614,0,1.5949e-05,3,95654,-3122,0,0.1202,-0.0039232,0,1,0.11726,0.00726,0,0
-70392,-3481.4,0,0.25309,-0.0039215,0,1.4306e-05,3,95654,-3122,0,0.1202,-0.0039232,0,1,0.11748,0.00748,0,0
-1.4024e+05,-15277,0,0.43059,-0.017404,0,1.2662e-05,3,95654,-3122,0,0.1202,-0.0039232,0,1,0.1177,0.0077,0,0
-2.1009e+05,-27072,0,0.6081,-0.030887,0,1.1019e-05,3,95654,-3122,0,0.1202,-0.0039232,0,1,0.11792,0.00792,0,0
-2.7993e+05,-38867,0,0.7856,-0.04437,0,9.3749e-06,3,95654,-3122,0,0.1202,-0.0039232,0,1,0.11814,0.00814,0,0
-3.4978e+05,-50662,0,0.9631,-0.057853,0,7.7313e-06,3,95654,-3122,0,0.1202,-0.0039232,0,1,0.11836,0.00836,0,0
-4.1963e+05,-62457,0,1.1406,-0.071336,0,6.0877e-06,3,95654,-3122,0,0.1202,-0.0039232,0,1,0.11858,0.00858,0,0
-4.8947e+05,-74252,0,1.3181,-0.084819,0,4.4441e-06,3,95654,-3122,0,0.1202,-0.0039232,0,1,0.1188,0.0088,0,0
-5.5932e+05,-86047,0,1.4956,-0.098302,0,2.8005e-06,3,95654,-3122,0,0.1202,-0.0039232,0,1,0.11902,0.00902,0,0
-6.2917e+05,-97843,0,1.6731,-0.11178,0,1.1569e-06,3,95654,-3122,0,0.1202,-0.0039232,0,1,0.11924,0.00924,0,0
-6.9901e+05,-1.0964e+05,0,1.8506,-0.12527,0,-4.8665e-07,3,95654,-3122,0,0.1202,-0.0039232,0,1,0.11946,0.00946,0,0
-7.6886e+05,-1.2143e+05,0,2.0281,-0.13875,0,-2.1302e-06,3,95654,-3122,0,0.1202,-0.0039232,0,1,0.11968,0.00968,0,0
-8.3871e+05,-1.3323e+05,0,2.2056,-0.15223,0,-3.7738e-06,3,95654,-3122,0,0.1202,-0.0039232,0,1,0.1199,0.0099,0,0
-8.6851e+05,-1.3674e+05,0,2.2623,-0.15624,0,-4.4118e-06,2,-5.5001e+05,1024.3,0,0.46988,0.0014155,0,1,0.12012,0.01012,0,0
-8.6495e+05,-1.3336e+05,0,2.2182,-0.15236,0,-4.2118e-06,2,-5.5001e+05,1024.3,0,0.46988,0.0014155,0,1,0.12034,0.01034,0,0
-8.6139e+05,-1.2997e+05,0,2.1742,-0.14848,0,-4.0119e-06,2,-5.5001e+05,1024.3,0,0.46988,0.0014155,0,1,0.12056,0.01056,0,0
-8.5782e+05,-1.2658e+05,0,2.1302,-0.14459,0,-3.8119e-06,2,-5.5001e+05,1024.3,0,0.46988,0.0014155,0,1,0.12078,0.01078,0,0
-8.5426e+05,-1.232e+05,0,2.0861,-0.14071,0,-3.6119e-06,2,-5.5001e+05,1024.3,0,0.46988,0.0014155,0,1,0.121,0.011,0,0
-8.507e+05,-1.1981e+05,0,2.0421,-0.13683,0,-3.4119e-06,2,-5.5001e+05,1024.3,0,0.46988,0.0014155,0,1,0.12122,0.01122,0,0
-8.4713e+05,-1.1642e+05,0,1.998,-0.13294,0,-3.2119e-06,2,-5.5001e+05,1024.3,0,0.46988,0.0014155,0,1,0.12144,0.01144,0,0
-8.4357e+05,-1.1304e+05,0,1.954,-0.12906,0,-3.0119e-06,2,-5.5001e+05,1024.3,0,0.46988,0.0014155,0,1,0.12166,0.01166,0,0
-8.4001e+05,-1.0965e+05,0,1.91,-0.12518,0,-2.8119e-06,2,-5.5001e+05,1024.3,0,0.46988,0.0014155,0,1,0.12188,0.01188,0,0
-8.3644e+05,-1.0627e+05,0,1.8659,-0.12129,0,-2.6119e-06,2,-5.5001e+05,1024.3,0,0.46988,0.0014155,0,1,0.1221,0.0121,0,0
-8.3288e+05,-1.0288e+05,0,1.8219,-0.11741,0,-2.4119e-06,2,-5.5001e+05,1024.3,0,0.46988,0.0014155,0,1,0.12232,0.01232,0,0
-8.2932e+05,-99492,0,1.7778,-0.11353,0,-2.2119e-06,2,-5.5001e+05,1024.3,0,0.46988,0.0014155,0,1,0.12254,0.01254,0,0
-8.2575e+05,-96106,0,1.7338,-0.10965,0,-2.0119e-06,2,-5.5001e+05,1024.3,0,0.46988,0.0014155,0,1,0.12276,0.01276,0,0
-8.2219e+05,-92720,0,1.6897,-0.10576,0,-1.812e-06,2,-5.5001e+05,1024.3,0,0.46988,0.0014155,0,1,0.12298,0.01298,0,0
-8.1863e+05,-89333,0,1.6457,-0.10188,0,-1.612e-06,2,-5.5001e+05,1024.3,0,0.46988,0.0014155,0,1,0.1232,0.0132,0,0
-8.1506e+05,-85947,0,1.6017,-0.097995,0,-1.412e-06,2,-5.5001e+05,1024.3,0,0.46988,0.0014155,0,1,0.12342,0.01342,0,0
-8.115e+05,-82561,0,1.5576,-0.094112,0,-1.212e-06,2,-5.5001e+05,1024.3,0,0.46988,0.0014155,0,1,0.12364,0.01364,0,0
-8.0794e+05,-79174,0,1.5136,-0.090229,0,-1.012e-06,2,-5.5001e+05,1024.3,0,0.46988,0.0014155,0,1,0.12386,0.01386,0,0
-8.0437e+05,-75788,0,1.4695,-0.086346,0,-8.12e-07,2,-5.5001e+05,1024.3,0,0.46988,0.0014155,0,1,0.12408,0.01408,0,0
-8.0081e+05,-72401,0,1.4255,-0.082463,0,-6.1201e-07,2,-5.5001e+05,1024.3,0,0.46988,0.0014155,0,1,0.1243,0.0143,0,0
-7.9725e+05,-69015,0,1.3815,-0.078579,0,-4.1202e-07,2,-5.5001e+05,1024.3,0,0.46988,0.0014155,0,1,0.12452,0.01452,0,0
-7.9368e+05,-65629,0,1.3374,-0.074696,0,-2.1203e-07,2,-5.5001e+05,1024.3,0,0.46988,0.0014155,0,1,0.12474,0.01474,0,0
-7.9012e+05,-62242,0,1.2934,-0.070813,0,-1.2036e-08,2,-5.5001e+05,1024.3,0,0.46988,0.0014155,0,1,0.12496,0.01496,0,0
-7.8656e+05,-58856,0,1.2493,-0.06693,0,1.8795e-07,2,-5.5001e+05,1024.3,0,0.46988,0.0014155,0,1,0.12518,0.01518,0,0
-7.8299e+05,-55470,0,1.2053,-0.063047,0,3.8795e-07,2,-5.5001e+05,1024.3,0,0.46988,0.0014155,0,1,0.1254,0.0154,0,0
-7.7943e+05,-52083,0,1.1613,-0.059164,0,5.8794e-07,2,-5.5001e+05,1024.3,0,0.46988,0.0014155,0,1,0.12562,0.01562,0,0
-7.7587e+05,-48697,0,1.1172,-0.05528,0,7.8793e-07,2,-5.5001e+05,1024.3,0,0.46988,0.0014155,0,1,0.12584,0.01584,0,0
-7.723e+05,-45311,0,1.0732,-0.051397,0,9.8792e-07,2,-5.5001e+05,1024.3,0,0.46988,0.0014155,0,1,0.12606,0.01606,0,0
-7.6874e+05,-41924,0,1.0291,-0.047514,0,1.1879e-06,2,-5.5001e+05,1024.3,0,0.46988,0.0014155,0,1,0.12628,0.01628,0,0
-7.6518e+05,-38538,0,0.98509,-0.043631,0,1.3879e-06,2,-5.5001e+05,1024.3,0,0.46988,0.0014155,0,1,0.1265,0.0165,0,0
-7.6161e+05,-35151,0,0.94105,-0.039747,0,1.5879e-06,2,-5.5001e+05,1024.3,0,0.46988,0.0014155,0,1,0.12672,0.01672,0,0
-7.5153e+05,-32235,0,0.90398,-0.036409,0,1.9402e-06,2,-5.5001e+05,2885.1,0,0.46988,0.0039873,0,1,0.12694,0.01694,0,0
-7.337e+05,-29877,0,0.87519,-0.033716,0,2.4734e-06,2,-5.5001e+05,2885.1,0,0.46988,0.0039873,0,1,0.12716,0.01716,0,0
-7.1588e+05,-27519,0,0.8464,-0.031023,0,3.0065e-06,2,-5.5001e+05,2885.1,0,0.46988,0.0039873,0,1,0.12738,0.01738,0,0
-6.9805e+05,-25161,0,0.81761,-0.028331,0,3.5397e-06,2,-5.5001e+05,2885.1,0,0.46988,0.0039873,0,1,0.1276,0.0176,0,0
-6.8023e+05,-22803,0,0.78882,-0.025638,0,4.0729e-06,2,-5.5001e+05,2885.1,0,0.46988,0.0039873,0,1,0.12782,0.01782,0,0
-6.624e+05,-20445,0,0.76003,-0.022945,0,4.606e-06,2,-5.5001e+05,2885.1,0,0.46988,0.0039873,0,1,0.12804,0.01804,0,0
-6.4458e+05,-18087,0,0.73124,-0.020252,0,5.1392e-06,2,-5.5001e+05,2885.1,0,0.46988,0.0039873,0,1,0.12826,0.01826,0,0
-6.2675e+05,-15729,0,0.70245,-0.01756,0,5.6723e-06,2,-5.5001e+05,2885.1,0,0.46988,0.0039873,0,1,0.12848,0.01848,0,0
-6.0893e+05,-13371,0,0.67366,-0.014867,0,6.2055e-06,2,-5.5001e+05,2885.1,0,0.46988,0.0039873,0,1,0.1287,0.0187,0,0
-5.911e+05,-11013,0,0.64487,-0.012174,0,6.7387e-06,2,-5.5001e+05,2885.1,0,0.46988,0.0039873,0,1,0.12892,0.01892,0,0
-5.7328e+05,-8654.9,0,0.61608,-0.0094817,0,7.2718e-06,2,-5.5001e+05,2885.1,0,0.46988,0.0039873,0,1,0.12914,0.01914,0,0
-5.5545e+05,-6296.9,0,0.58729,-0.006789,0,7.805e-06,2,-5.5001e+05,2885.1,0,0.46988,0.0039873,0,1,0.12936,0.01936,0,0
-5.3763e+05,-3938.8,0,0.5585,-0.0040963,0,8.3381e-06,2,-5.5001e+05,2885.1,0,0.46988,0.0039873,0,1,0.12958,0.01958,0,0
-5.198e+05,-1580.8,0,0.52971,-0.0014036,0,8.8713e-06,2,-5.5001e+05,2885.1,0,0.46988,0.0039873,0,1,0.1298,0.0198,0,0
-5.0197e+05,777.26,0,0.50092,0.0012891,0,9.4044e-06,2,-5.5001e+05,2885.1,0,0.46988,0.0039873,0,1,0.13002,0.02002,0,0
-4.8415e+05,3135.3,0,0.47213,0.0039818,0,9.9376e-06,2,-5.5001e+05,2885.1,0,0.46988,0.0039873,0,1,0.13024,0.02024,0,0
-4.6632e+05,5493.3,0,0.44333,0.0066745,0,1.0471e-05,2,-5.5001e+05,2885.1,0,0.46988,0.0039873,0,1,0.13046,0.02046,0,0
-4.485e+05,7851.4,0,0.41454,0.0093672,0,1.1004e-05,2,-5.5001e+05,2885.1,0,0.46988,0.0039873,0,1,0.13068,0.02068,0,0
-4.3067e+05,10209,0,0.38575,0.01206,0,1.1537e-05,2,-5.5001e+05,2885.1,0,0.46988,0.0039873,0,1,0.1309,0.0209,0,0
-4.1285e+05,12567,0,0.35696,0.014753,0,1.207e-05,2,-5.5001e+05,2885.1,0,0.46988,0.0039873,0,1,0.13112,0.02112,0,0
-3.9502e+05,14925,0,0.32817,0.017445,0,1.2603e-05,2,-5.5001e+05,2885.1,0,0.46988,0.0039873,0,1,0.13134,0.02134,0,0
-3.772e+05,17284,0,0.29938,0.020138,0,1.3137e-05,2,-5.5001e+05,2885.1,0,0.46988,0.0039873,0,1,0.13156,0.02156,0,0
-3.601e+05,20272,0,0.27082,0.023576,0,5.2683e-06,2,-4.6033e+05,-1.2078e+05,0,0.59382,-0.16692,0,1,0.13178,0.02178,0,0
-3.5301e+05,21651,0,0.27101,0.025162,0,-5.0014e-06,2,-4.0876e+05,6664.5,0,0.66508,0.0092104,0,1,0.132,0.022,0,0
-3.5738e+05,19925,0,0.30729,0.023147,0,-4.1849e-06,2,-4.0876e+05,6664.5,0,0.66508,0.0092104,0,1,0.13222,0.02222,0,0
-3.6174e+05,18200,0,0.34358,0.021131,0,-3.3684e-06,2,-4.0876e+05,6664.5,0,0.66508,0.0092104,0,1,0.13244,0.02244,0,0
-3.6611e+05,16475,0,0.37986,0.019116,0,-2.5519e-06,2,-4.0876e+05,6664.5,0,0.66508,0.0092104,0,1,0.13266,0.02266,0,0
-3.7048e+05,14750,0,0.41615,0.0171,0,-1.7354e-06,2,-4.0876e+05,6664.5,0,0.66508,0.0092104,0,1,0.13288,0.02288,0,0
-3.7485e+05,13024,0,0.45243,0.015084,0,-9.1885e-07,2,-4.0876e+05,6664.5,0,0.66508,0.0092104,0,1,0.1331,0.0231,0,0
-3.7921e+05,11299,0,0.48872,0.013069,0,-1.0233e-07,2,-4.0876e+05,6664.5,0,0.66508,0.0092104,0,1,0.13332,0.02332,0,0
-3.8358e+05,9573.6,0,0.525,0.011053,0,7.1419e-07,2,-4.0876e+05,6664.5,0,0.66508,0.0092104,0,1,0.13354,0.02354,0,0
-3.8795e+05,7848.3,0,0.56129,0.0090377,0,1.5307e-06,2,-4.0876e+05,6664.5,0,0.66508,0.0092104,0,1,0.13376,0.02376,0,0
-3.9232e+05,6123,0,0.59757,0.0070221,0,2.3472e-06,2,-4.0876e+05,6664.5,0,0.66508,0.0092104,0,1,0.13398,0.02398,0,0
-3.9668e+05,4397.7,0,0.63386,0.0050065,0,3.1637e-06,2,-4.0876e+05,6664.5,0,0.66508,0.0092104,0,1,0.1342,0.0242,0,0
-4.0105e+05,2672.4,0,0.67014,0.0029909,0,3.9803e-06,2,-4.0876e+05,6664.5,0,0.66508,0.0092104,0,1,0.13442,0.02442,0,0
-4.0542e+05,947.15,0,0.70643,0.00097526,0,4.7968e-06,2,-4.0876e+05,6664.5,0,0.66508,0.0092104,0,1,0.13464,0.02464,0,0
-4.0979e+05,-778.16,0,0.74271,-0.0010403,0,5.6133e-06,2,-4.0876e+05,6664.5,0,0.66508,0.0092104,0,1,0.13486,0.02486,0,0
-4.1415e+05,-2503.4,0,0.779,-0.0030559,0,6.4298e-06,2,-4.0876e+05,6664.5,0,0.66508,0.0092104,0,1,0.13508,0.02508,0,0
-4.1852e+05,-4228.7,0,0.81528,-0.0050716,0,7.2463e-06,2,-4.0876e+05,6664.5,0,0.66508,0.0092104,0,1,0.1353,0.0253,0,0
-4.2289e+05,-5954,0,0.85157,-0.0070872,0,8.0629e-06,2,-4.0876e+05,6664.5,0,0.66508,0.0092104,0,1,0.13552,0.02552,0,0
-4.2726e+05,-7679.3,0,0.88785,-0.0091028,0,8.8794e-06,2,-4.0876e+05,6664.5,0,0.66508,0.0092104,0,1,0.13574,0.02574,0,0
-4.3162e+05,-9404.6,0,0.92414,-0.011118,0,9.6959e-06,2,-4.0876e+05,6664.5,0,0.66508,0.0092104,0,1,0.13596,0.02596,0,0
-4.3599e+05,-11130,0,0.96042,-0.013134,0,1.0512e-05,2,-4.0876e+05,6664.5,0,0.66508,0.0092104,0,1,0.13618,0.02618,0,0
-4.4036e+05,-12855,0,0.99671,-0.01515,0,1.1329e-05,2,-4.0876e+05,6664.5,0,0.66508,0.0092104,0,1,0.1364,0.0264,0,0
-4.387e+05,-12691,0,0.99088,-0.014963,0,1.1411e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.13662,0.02662,0,0
-4.3657e+05,-12375,0,0.98168,-0.014599,0,1.1434e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.13684,0.02684,0,0
-4.3443e+05,-12059,0,0.97247,-0.014235,0,1.1457e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.13706,0.02706,0,0
-4.3229e+05,-11743,0,0.96327,-0.013871,0,1.148e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.13728,0.02728,0,0
-4.3015e+05,-11427,0,0.95406,-0.013508,0,1.1503e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.1375,0.0275,0,0
-4.2801e+05,-11111,0,0.94486,-0.013144,0,1.1526e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.13772,0.02772,0,0
-4.2587e+05,-10795,0,0.93565,-0.01278,0,1.1549e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.13794,0.02794,0,0
-4.2374e+05,-10479,0,0.92645,-0.012416,0,1.1572e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.13816,0.02816,0,0
-4.216e+05,-10163,0,0.91725,-0.012053,0,1.1595e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.13838,0.02838,0,0
-4.1946e+05,-9847.4,0,0.90804,-0.011689,0,1.1618e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.1386,0.0286,0,0
-4.1732e+05,-9531.5,0,0.89884,-0.011325,0,1.1641e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.13882,0.02882,0,0
-4.1518e+05,-9215.5,0,0.88963,-0.010962,0,1.1664e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.13904,0.02904,0,0
-4.1304e+05,-8899.6,0,0.88043,-0.010598,0,1.1687e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.13926,0.02926,0,0
-4.1091e+05,-8583.7,0,0.87122,-0.010234,0,1.171e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.13948,0.02948,0,0
-4.0877e+05,-8267.7,0,0.86202,-0.0098704,0,1.1732e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.1397,0.0297,0,0
-4.0663e+05,-7951.8,0,0.85282,-0.0095067,0,1.1755e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.13992,0.02992,0,0
-4.0449e+05,-7635.8,0,0.84361,-0.009143,0,1.1778e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.14014,0.03014,0,0
-4.0235e+05,-7319.9,0,0.83441,-0.0087792,0,1.1801e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.14036,0.03036,0,0
-4.0021e+05,-7004,0,0.8252,-0.0084155,0,1.1824e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.14058,0.03058,0,0
-3.9808e+05,-6688,0,0.816,-0.0080518,0,1.1847e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.1408,0.0308,0,0
-3.9594e+05,-6372.1,0,0.80679,-0.0076881,0,1.187e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.14102,0.03102,0,0
-3.938e+05,-6056.1,0,0.79759,-0.0073244,0,1.1893e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.14124,0.03124,0,0
-3.9166e+05,-5740.2,0,0.78839,-0.0069606,0,1.1916e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.14146,0.03146,0,0
-3.8952e+05,-5424.3,0,0.77918,-0.0065969,0,1.1939e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.14168,0.03168,0,0
-3.8738e+05,-5108.3,0,0.76998,-0.0062332,0,1.1962e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.1419,0.0319,0,0
-3.8524e+05,-4792.4,0,0.76077,-0.0058695,0,1.1985e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.14212,0.03212,0,0
-3.8311e+05,-4476.4,0,0.75157,-0.0055057,0,1.2008e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.14234,0.03234,0,0
-3.8097e+05,-4160.5,0,0.74236,-0.005142,0,1.2031e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.14256,0.03256,0,0
-3.7883e+05,-3844.6,0,0.73316,-0.0047783,0,1.2054e-05,2,-4.0873e+05,3776.7,0,0.66513,0.0052194,0,1,0.14278,0.03278,0,0
